target,fighter_A_stance_Orthodox,fighter_A_stance_Southpaw,fighter_A_stance_Switch,fighter_B_stance_Orthodox,fighter_B_stance_Southpaw,fighter_B_stance_Switch,is_title_fight_True,is_male_fight_True,weight_class_featherweight,weight_class_flyweight,weight_class_heavyweight,weight_class_light_heavyweight,weight_class_lightweight,weight_class_middleweight,weight_class_strawweight,weight_class_welterweight,diff_wins,diff_losses,diff_fight_age,diff_height_inches,diff_reach_inches,diff_knockdowns,diff_significant_strikes_landed,diff_significant_strikes_thrown,diff_total_strikes_landed,diff_total_strikes_thrown,diff_takedowns_landed,diff_takedowns_thrown,diff_head_strikes_landed,diff_head_strikes_thrown,diff_body_strikes_landed,diff_body_strikes_thrown,diff_leg_strikes_landed,diff_leg_strikes_thrown,diff_distance_strikes_landed,diff_distance_strikes_thrown,diff_clinch_strikes_landed,diff_clinch_strikes_thrown,diff_ground_strikes_landed,diff_ground_strikes_thrown,diff_strike_accuracy,diff_sig_strike_accuracy,diff_takedown_accuracy,diff_head_strike_ratio,diff_body_strike_ratio,diff_leg_strike_ratio,diff_fight_duration,diff_win_rate,diff_knockdown_percentage,diff_ko_rate,diff_submission_rate,diff_finish_rate
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,8,-2.0,-3,0,11,-38,68,23,5,12,13,-37,3,5,-5,-6,-4,-52,-1,-2,16,16,-0.024103602115003342,0.012268251086537951,-0.5882352941176471,-0.013871034625751621,0.12989840348330914,0.025627202985693556,0.75,-0.25,-0.01098901098901099,-0.6666666666666666,-0.6666666666666666,-0.41666666666666663
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-8,2,0,-2.0,-1,0,22,-10,51,28,3,4,21,-20,-1,6,2,4,-9,-45,-15,-21,46,56,-0.09665731650303877,-0.11487069419018159,0.16842105263157892,0.03498003568091074,-0.048275422648882876,-0.04627899073995412,-0.6666666666666665,0.16666666666666674,-0.003355704697986577,0.0,0.0,0.5
1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,11,-2,-9,-1.0,0,1,52,87,52,87,1,0,39,72,27,32,-14,-17,53,87,-1,0,0,0,-0.3267648586605003,-0.24511717225336055,-0.3409090909090909,0.25026068821689257,0.16264337851929095,-0.0734358706986444,0.3999999999999999,0.6,-0.00291970802919708,-0.2,-0.2,-0.2
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-2,-5,-2.0,-2,0,-31,-48,-35,-51,5,15,-33,-52,0,1,2,3,-38,-51,5,1,2,2,0.038677093515803174,-0.002962347729789594,0.10625000000000001,-0.1632819642157503,-0.03155609246441163,0.03157241739584693,0.375,0.125,0.0032323364241870177,-0.125,-0.125,-0.125
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-10,-1,1,-5.0,-5,-1,-10,-15,-11,-16,0,-3,-7,-11,-5,-6,2,2,0,-2,-1,-1,-9,-12,-0.023906382916490998,-0.04014370981319293,0.10869565217391308,-0.12709223646723644,-0.10667438271604938,0.16660731244064575,0.2023809523809521,0.08333333333333337,0.004021248812915479,0.10119047619047616,0.10119047619047616,0.011904761904761973
1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,31,14,11,1.0,3,0,-7,-59,-14,-65,3,3,-13,-57,5,-3,1,1,-34,-84,-19,-27,46,52,0.29302459251960417,0.28308909361923745,-0.21999999999999997,-0.15405569007263925,0.030205811138014516,-0.012590799031476987,-0.44444444444444464,-0.38888888888888884,0.008535108958837773,0.33333333333333337,0.33333333333333337,0.33333333333333337
0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-12,-12,-5,-3.0,-4,-1,-14,-40,-12,-37,0,2,0,-13,-14,-26,0,-1,-16,-42,2,2,0,0,0.030384487204223765,0.050337349532063536,-0.3181818181818182,0.18162883097334293,-0.09761433847338666,-0.040256944322895706,-0.5833333333333333,0.06666666666666665,0.005215899742705616,0.36666666666666664,0.36666666666666664,-0.033333333333333326
1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,9,1,-4,1.0,3,0,-1,0,8,7,-1,-2,-1,0,0,0,0,0,1,3,-2,-3,0,0,-0.21472537878787878,-0.24977538185085357,-0.4805194805194805,0.03772819472616633,-0.09553752535496957,-0.03681541582150102,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-2,0,3,3.0,-2,-1,-11,25,-6,31,-3,-3,-13,0,3,20,-1,5,-4,32,0,1,-7,-8,0.027326380467297295,-0.009526592635885456,0.3,-0.24722838137472283,-0.004878048780487809,0.10421286031042129,0.0,-0.5,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,23,8,1,1.0,-3,0,65,63,64,63,1,1,29,22,32,35,4,6,60,59,5,4,0,0,0.09074031976964458,0.09783470102512976,0.0714285714285714,-0.21230274693161894,0.2086499123319696,-0.01826417299824664,-0.16666666666666652,0.3333333333333333,0.01694915254237288,-0.16666666666666669,-0.16666666666666669,-0.16666666666666669
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,-8,3.0,0,0,3,75,-3,70,1,5,0,64,0,8,3,3,-4,65,7,10,0,0,0.030450624971172957,-0.15890483785220627,0.0,-0.3868855902534659,-0.06102086542501049,-0.06193110208654251,-0.3333333333333335,0.16666666666666663,0.0051813471502590676,0.0,0.0,0.3333333333333333
1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,-9,-9,-8,3.0,0,1,44,68,44,68,0,-1,44,68,1,1,-1,-1,30,45,11,18,3,5,-0.14104013098795243,-0.16337991687956954,0.3428571428571428,0.07193654959944468,-0.08514144848518629,0.0041106961707820106,1.039473684210526,0.11842105263157898,-0.008368338645357763,-0.3421052631578947,-0.3421052631578947,-0.3421052631578947
1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,1,-5,1.0,-2,0,8,-5,0,-13,5,14,3,-6,0,-3,5,4,6,-16,-2,0,4,11,0.15195780517450946,0.15358450905059295,0.10227272727272729,-0.10802014247113734,0.026836158192090398,0.05183001719479244,-0.1588235294117648,-0.09411764705882353,0.004851387865389339,-0.047058823529411764,-0.047058823529411764,0.10588235294117654
1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,15,2,5,-3.0,-3,0,-9,-37,-5,-31,3,7,-21,-42,7,0,5,5,-15,-43,8,8,-2,-2,0.09262595584699401,-0.043564843743798154,-0.2416666666666667,-0.17674514795916552,-0.19479834123138254,-0.07191919624126548,0.003095975232198178,0.049535603715170295,-0.007163512795552846,-0.13003095975232198,-0.13003095975232198,0.0030959752321981227
1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,-6,-6,-11,5.0,2,1,0,2,0,2,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0.13502438130995176,0.0972349760228548,0.17857142857142855,-0.27231329690346084,-0.050151791135397694,0.1530661809350334,-3.0,-0.16666666666666663,0.00546448087431694,0.3333333333333333,0.3333333333333333,0.6666666666666666
1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-3,3,2.0,-5,0,13,5,21,15,4,7,24,20,-3,-4,-8,-11,-9,-17,-5,-5,27,27,0.06539205475375687,0.12071535022354696,0.25,0.013769889840881233,0.0541615667074663,0.021266829865361075,1.0,0.6666666666666667,-0.014534883720930232,-0.5,-0.5,-0.6666666666666666
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,-1,3.0,3,0,-19,-25,-65,-78,-3,-3,-11,-19,-5,-2,-3,-4,4,5,-8,-11,-15,-19,-0.008305697693612113,-0.008208651103219444,-0.5,-0.14032676744541156,0.14506031455183996,-0.0339746526187204,0.0,0.0,-0.002824858757062147,0.0,0.0,0.0
1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,-3,2,4,2.0,2,0,18,62,27,74,-1,-6,13,50,1,3,4,9,5,49,11,11,2,2,0.003090018104093817,-0.09373825099631555,0.07142857142857145,-0.12160216783808964,0.03422530838061365,-0.09087701470629746,0.0,-0.4166666666666667,-0.0007480170491433089,0.0,0.0,0.3333333333333333
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,3,10,-1.0,-1,1,-4,53,-4,57,-2,-6,4,63,-9,-10,1,0,-12,35,7,9,1,9,-0.1775988869012125,-0.12938334329547718,-0.14035087719298245,0.14263322884012541,0.027849711507882416,0.05997001499250375,-1.1666666666666667,0.0,0.009404388714733543,0.6666666666666666,0.6666666666666666,0.6666666666666666
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-3,-1,2,1.0,0,-1,-8,13,-9,13,0,0,-6,16,-1,-1,-1,-2,-6,16,-1,-2,-1,-1,-0.04874537393132272,-0.03556034482758624,0.10023310023310023,-0.06522762951334377,0.0005083352022127452,0.11748149809374299,0.411111111111111,0.06666666666666665,4.11153472377958e-05,-0.3222222222222222,-0.3222222222222222,-0.5222222222222223
1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-2,4,-1,-2.0,1,1,7,5,7,5,0,0,3,4,3,2,1,-1,6,4,0,0,1,1,-0.08441859540811603,-0.041658067749638816,0.4473684210526316,0.01672539346957952,0.07526427061310784,-0.007141179234202488,-0.3333333333333335,0.06666666666666671,-0.012121212121212121,-0.2333333333333333,-0.2333333333333333,0.26666666666666666
0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,2,1.0,-4,-1,-22,-29,-22,-29,0,1,-19,-27,-5,-6,2,4,-18,-25,0,0,-4,-4,0.08096690511298543,-0.00728844689333874,0.5391304347826087,-0.5308082225418318,0.043313922896130785,0.10124706212509207,1.375,-0.08333333333333337,-0.04968954993510366,-0.375,-0.375,-0.375
0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,-6,0,-1,-3.0,-1,0,-12,53,5,81,2,5,4,76,-4,-9,-12,-14,-14,51,0,-1,2,3,-0.244405237255084,-0.17319223985890653,-0.26666666666666666,0.48675662168915546,-0.07596201899050475,-0.0814592703648176,-1.0,0.0,0.034482758620689655,1.0,1.0,1.0
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-12,-9,-2,-1.0,-3,0,-6,-16,-6,-16,0,0,-6,-22,-1,2,1,4,0,-9,0,-1,-6,-6,0.13742577065015005,0.06319605077574042,-0.03333333333333338,-0.07752923911593368,-0.10850120810542388,-0.09842131009027438,-0.07602339181286588,-0.08187134502923976,-0.0017699115044247787,0.12280701754385964,0.12280701754385964,0.18128654970760233
1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-3,6,-4.0,-1,-2,16,39,47,99,6,9,12,34,4,5,0,0,-2,6,-2,-2,20,35,0.10841638981173868,0.0663860424904687,-0.6527777777777778,0.07227292481529768,-0.06910039113428945,-0.1641025641025641,-1.0952380952380951,0.2857142857142857,0.015949587136027815,0.38095238095238093,0.38095238095238093,0.7142857142857143
1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-14,-10,-7,4.0,8,1,2,0,3,1,0,-3,6,8,0,0,-4,-8,-2,-7,0,0,4,7,0.14130268809708746,0.18678662176332983,0.33306962025316456,0.16346672573982615,0.01699743292373046,-0.07141684366896445,0.11538461538461542,0.05769230769230771,0.01559792027729636,0.04807692307692307,0.04807692307692307,-0.28846153846153844
1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4,1,4,1.0,5,0,27,79,27,79,0,2,4,38,29,45,-6,-4,27,78,0,1,0,0,0.16112110969667703,0.13197300432352632,0.2222222222222222,-0.11915777546973844,0.03861769426871872,-0.12954395241242564,-1.0,0.3333333333333333,0.0,0.16666666666666663,0.16666666666666663,0.5
0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,9,9,8,-1.0,-5,0,10,11,2,3,-1,-1,-3,-8,8,9,5,10,3,5,7,6,0,0,-0.19888622031208308,-0.24064670658682635,0.01785714285714285,-0.054881148457675055,0.034567599991866454,0.10081538868216108,-0.375,-0.375,0.001911384940726733,0.125,0.125,0.0
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,-2,-2,2.0,1,-1,-27,-33,-17,-18,6,13,-27,-34,-1,0,1,1,-4,1,-1,0,-22,-34,-0.027458492975734328,-0.09015654454552902,0.46153846153846156,-0.20976800976800974,-0.08168498168498169,-0.010134310134310133,1.0,-0.33333333333333337,-0.005714285714285714,-0.16666666666666669,-0.16666666666666669,-0.16666666666666669
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,14,4,9,0.0,2,0,-14,23,-16,21,0,-2,-16,-2,0,14,2,11,-14,22,0,1,0,0,-0.06751065171079518,-0.04986076913052723,0.33333333333333337,-0.11432956677172612,0.10434996810318146,0.11486012771359816,-0.5,0.0,0.01051015961041668,0.0,0.0,0.125
0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,-3,-5,-6,-5.0,-4,0,4,7,2,6,-1,-2,2,5,1,1,1,1,3,4,0,0,1,3,-0.018518518518518545,0.10353535353535354,1.0,0.43,0.13,-0.16,0.0,1.0,0.25,0.0,0.0,0.0
0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,5,1,-3.0,-4,0,-52,-93,-98,-154,1,8,-55,-109,4,12,-1,4,-36,-67,-10,-15,-6,-11,-0.4144736842105263,-0.31079812206572766,0.16666666666666666,0.20634920634920634,0.20476190476190476,0.18412698412698414,0.5,0.0,0.0,0.0,0.0,0.0
1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,-18,-5,-3,2.0,2,0,10,27,56,78,-2,-8,4,14,4,9,2,4,4,16,3,5,3,6,-0.11409005307310394,0.00416377515614158,0.041666666666666685,0.0112877895563408,0.41264232430310166,0.08503468132443397,0.6000000000000001,0.4,-0.01060070671378092,-0.4,-0.4,-0.4
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,8,0.0,-3,-1,-5,-10,-5,-10,0,0,-3,-8,0,0,-2,-2,-1,-4,0,0,-4,-6,0.27964803594526516,0.3084135032289,0.3,0.1250965677077585,0.021575984990619135,0.023838428429533154,0.5,0.16666666666666663,-0.008553139830040836,0.4444444444444444,0.4444444444444444,0.05555555555555558
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10,1,-1,-3.0,-3,-3,1,34,53,87,1,6,-4,21,-3,-2,8,15,-4,26,2,2,3,6,-0.03081549757850338,0.011343012704174205,0.3333333333333333,0.19503424657534246,-0.14178082191780822,0.0916095890410959,-1.0,0.6,0.0,0.4,0.4,0.6
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,-9,-8,1.0,3,0,19,44,50,83,-4,-11,4,27,2,3,13,14,18,46,7,7,-6,-9,-0.031159777816682777,0.06248591390579217,0.25,-0.06560173697270472,0.14097394540942929,0.15027915632754343,0.3999999999999999,-0.09999999999999998,0.0,0.0,0.0,-0.2
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-13,-2,-1,0.0,-1,0,-38,-50,-49,-61,-1,-1,-35,-46,0,0,-3,-4,-4,-2,0,0,-34,-48,-0.08247990013824946,-0.06591669939591166,-0.1607142857142857,0.1337360516821881,0.008054366977095384,-0.07915932544676565,0.3999999999999999,-0.06666666666666665,0.0036496350364963502,-0.3333333333333333,-0.3333333333333333,-0.2666666666666666
0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,3,0,1.0,1,0,-31,-74,-14,-51,4,7,-29,-73,1,2,-3,-3,-34,-83,-1,2,4,7,0.04373927958833618,0.0056988312566405575,0.5789473684210527,-0.23096377306903626,0.06773752563226247,0.0495557074504443,-1.25,0.25,0.01442241968557758,-0.25,-0.25,0.75
1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,5,4,-3,3.0,1,1,7,4,7,4,0,0,6,3,1,1,0,0,3,0,0,0,4,4,-0.02492720494190004,-0.10724766562916849,0.07857142857142857,-0.10531770423843895,-0.09417959164224622,-0.03355728682724609,1.222222222222222,-0.2222222222222222,0.0,-0.1111111111111111,-0.1111111111111111,-0.3333333333333333
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-12,-4,4,2.0,2,0,-3,-4,-5,-5,-1,-2,-1,-2,0,0,-2,-2,-2,-3,0,0,-1,-1,-0.004080071401249552,0.0664645305375477,-0.391304347826087,0.0662491411659003,0.21988795518207283,-0.0694202209185561,0.16666666666666652,-0.3333333333333333,0.006289308176100629,0.16666666666666666,0.16666666666666666,0.16666666666666663
0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-14,-10,6,-2.0,0,0,-23,-42,-23,-41,2,8,-16,-37,-11,-9,4,4,-5,-19,-18,-23,0,0,-0.09644502390265097,-0.08115942028985507,0.25,0.12577345103539317,0.007837637158650268,-0.09974424552429667,1.0,-0.6363636363636364,-0.010230179028132993,-0.45454545454545453,-0.45454545454545453,-0.5454545454545454
1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,-5,4.0,6,0,4,9,-28,-32,-2,-3,-7,-4,4,6,7,7,5,11,0,0,-1,-2,-0.05910852713178294,-0.03789473684210526,-1.0,-0.06826484018264845,0.18881278538812785,0.0547945205479452,0.0,0.0,-0.016666666666666666,0.0,0.0,0.0
1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,13,5,-3,-1.0,-2,0,22,64,49,95,-3,-6,13,51,1,1,8,12,20,59,4,7,-2,-2,-0.13520245027094346,-0.1265589809410796,-0.4666666666666666,-0.04891954022988504,-0.07926436781609195,0.13944827586206895,-0.2142857142857144,0.2142857142857143,0.0,-0.2142857142857143,-0.2142857142857143,-0.32142857142857145
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-10,-2,-3,-3.0,1,0,-3,5,-20,-12,2,2,2,10,-1,-1,-4,-4,-5,-3,0,0,2,8,0.13410715520221228,0.1775690525690526,-0.08153846153846156,0.025258516635073613,0.08272324928345368,-0.07187239461273318,-0.9285714285714284,0.125,0.008194137386088839,-0.05357142857142855,-0.05357142857142855,0.25
1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-10,-8,-9,2.0,5,0,24,30,22,28,1,2,19,26,3,2,2,2,13,16,2,2,9,12,-0.0319281727106161,-0.05914751856438222,0.07304347826086954,-0.016809408431481765,-0.04611789908308392,-0.04642022657285877,0.08571428571428541,0.11428571428571432,-0.008784773060029283,-0.18095238095238098,-0.18095238095238098,0.19047619047619047
1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-4,4,2,0.0,-3,1,22,22,22,25,0,-2,5,2,3,9,14,11,20,21,-4,-9,6,10,-0.13546783819813757,-0.03126793434594638,-0.13127413127413123,0.15952533538408953,0.02614286934973939,0.12664274117747587,0.05982905982906006,0.02564102564102566,-0.00017516876014697083,0.008547008547008572,0.008547008547008572,-0.10256410256410253
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-8,-3,-2,4.0,5,0,-25,12,-13,23,-3,-3,-8,30,-6,-7,-11,-11,-19,21,3,2,-9,-11,-0.044085623895805115,-0.07892790323282428,-0.13333333333333341,0.14355788096795286,-0.23515369522563767,-0.023348593852190985,0.4285714285714284,0.09523809523809523,0.0,0.14285714285714285,0.14285714285714285,-0.38095238095238093
1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,5,4,0,-2.0,2,0,59,139,63,144,0,5,86,171,12,14,-39,-46,64,144,-5,-5,0,0,0.035996055226824364,-0.004912479138597381,0.7222222222222222,0.13947986461283424,-0.060509774124473295,-0.23200594045727707,-1.125,0.75,0.01284796573875803,-0.25,-0.25,-0.25
1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,5,-4,4,4.0,6,0,11,-31,7,-35,-2,-5,11,-30,4,4,-4,-5,13,-29,-2,-2,0,0,0.1910780391130389,0.2647619047619048,-0.5,0.06507936507936507,0.1285714285714286,-0.003174603174603177,-0.5,0.5,0.014285714285714285,1.0,1.0,0.75
1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-4,-3,1,2.0,1,0,34,30,8,-11,-8,-16,24,21,11,10,-1,-1,22,15,6,7,6,8,0.11645870469399877,0.15294117647058825,-0.13656633221850617,0.06086967957443168,0.10483367197311924,-0.012940642692284926,0.26136363636363624,0.011363636363636354,0.00408997955010225,0.1477272727272727,0.1477272727272727,0.13636363636363635
1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,-1,-4,-2.0,-6,1,-2,31,-6,26,-1,-5,29,65,-2,-4,-29,-30,-9,25,5,4,2,2,0.16012396694214875,0.10887526652452029,-0.23809523809523808,0.16285062939835465,-0.1735553573198533,-0.2033898305084746,0.33333333333333326,-0.3333333333333333,-0.01694915254237288,-0.16666666666666663,-0.16666666666666663,0.0
0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,-7,3,-1,3.0,3,0,2,22,-26,-6,3,2,-33,-28,16,29,19,21,20,41,-8,-6,-10,-13,-0.006492889923812584,-0.0011771956294576724,-0.17888563049853373,-0.16917302650256338,0.0068761376730515494,0.18270402965882335,-0.04166666666666652,0.125,0.004162422137238857,-0.04166666666666663,-0.04166666666666663,0.0
0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,4,4,7,0.0,1,0,-31,-43,-37,-49,2,6,-16,-18,-9,-16,-6,-9,-19,-31,-12,-12,0,0,-0.037408424908425,-0.06594051110180138,-0.25,0.297673209411153,-0.058754712075913165,-0.1836734693877551,-0.3333333333333335,-0.6666666666666667,0.0,0.0,0.0,0.3333333333333333
1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,7,6,7,-4.0,-1,0,17,24,26,35,-3,-7,-5,0,12,14,10,10,18,26,1,2,-2,-4,-0.10798581386816686,-0.06418466120625466,-0.23076923076923078,-0.22342857142857148,0.015238095238095231,0.45619047619047615,-2.0,0.5,0.047619047619047616,0.75,0.75,0.75
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,-7,-2,0,4.0,3,-1,-21,-25,-44,-47,-1,5,-10,-9,-6,-11,-5,-5,0,-3,-3,0,-18,-22,0.06518080916577162,-0.03749121523743959,-0.03205128205128205,-0.11859102206130523,-0.1058267619895063,-0.13764536221656284,-0.3928571428571428,0.2142857142857143,-0.002531373692123591,-0.27380952380952384,-0.27380952380952384,0.2142857142857143
0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,-3,-5,6,0.0,3,-1,-9,-5,-9,-5,0,0,-3,-3,1,6,-7,-8,-8,-4,0,0,-1,-1,-0.07605466428995838,-0.07605466428995838,0.0,0.26614634146341465,-0.06926829268292681,-0.1968780487804878,0.0,-0.5,0.0,0.0,0.0,0.0
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-9,0,3,2.0,1,0,1,0,-46,-56,-3,-4,-43,-56,3,8,41,48,14,15,0,-1,-13,-14,0.06535853412206033,0.0897008406518574,-0.25,-0.19074074074074077,0.2222222222222222,0.10555555555555556,-1.0,0.5,0.0,0.5,0.5,0.5
1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,7,-5,-1,3.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.02872689326177702,-0.0846071809456097,0.013333333333333308,-0.07071253631030355,-0.043486928290710256,-0.06464657971179587,-0.2666666666666666,0.2666666666666666,0.0023922082360312126,0.16666666666666666,0.16666666666666666,0.3
0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-14,2,4,0.0,0,0,-7,-2,-9,-22,-4,-4,-3,-3,-7,-2,3,3,-4,-1,0,0,-3,-1,0.1180156657963447,0.008009516256938909,-0.021052631578947323,-0.33422647527910687,-0.0040829346092503965,0.10309409888357257,0.7000000000000002,0.30000000000000004,0.0036363636363636364,-0.5,-0.5,-0.6
1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,5,-2,0,1.0,-2,1,3,4,11,12,0,3,3,4,0,0,0,0,0,-2,3,3,0,3,0.0054071536136968135,-0.10979157123224925,-0.002304147465437778,-0.04957669680011484,-0.12697046102125742,-0.16347908082733742,-0.2678571428571428,0.2321428571428571,-0.003689809974786299,0.0714285714285714,0.0714285714285714,0.2142857142857143
0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,7,-10,-3,-1.0,-1,-1,-8,-25,-8,-25,0,0,-6,-17,-1,-6,-1,-2,-4,-20,0,0,-4,-5,0.2241380206033466,0.19689665710426957,-0.02777777777777779,0.20594592850690407,-0.20318750806555685,-0.1066105303910182,-1.0384615384615383,0.3846153846153846,0.02107530003871467,0.5192307692307692,0.5192307692307692,0.36538461538461536
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-12,0,4,-3.0,-5,0,9,11,42,51,1,5,3,1,-2,0,8,10,2,3,4,3,3,5,-0.07314730563138205,-0.034279120282378506,0.4666666666666666,0.027517447657028904,-0.05124626121635095,0.17188434695912264,0.5,0.5,0.0,0.0,0.0,-0.5
1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,8,5,-2,0.0,4,1,20,31,20,31,0,-1,9,14,0,3,11,14,13,26,1,-2,6,7,0.07129747845515488,0.08170682629910964,-0.6,-0.20121293800539086,0.13598382749326146,0.1064690026954178,0.4583333333333335,0.16666666666666663,-0.0037735849056603774,-0.16666666666666669,-0.16666666666666669,-0.08333333333333337
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-6,-6,-6,-1.0,-2,0,-5,64,2,73,-2,-6,-13,51,-1,0,9,13,-7,60,-1,-1,3,5,-0.15441332776959849,-0.0343990594303486,-0.3259259259259259,0.13588375050194085,0.053381408111363944,0.08160721456297684,-0.2749999999999999,0.09999999999999998,0.004032258064516129,0.04999999999999999,0.04999999999999999,-0.09999999999999998
1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,20,18,12,0.0,3,0,44,97,32,84,0,0,17,69,21,23,6,5,44,98,0,-1,0,0,-0.18843584427551252,-0.19280457890433356,0.3333333333333333,0.04500412881915772,-0.23327828241123041,0.15792733278282411,0.9130434782608696,-0.3913043478260869,-0.02126341866226259,-0.34782608695652173,-0.34782608695652173,-0.21739130434782605
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,6,1,-2.0,0,0,-36,-79,-38,-79,0,-1,-13,-57,-5,-4,-18,-18,-36,-71,1,-6,-1,-2,-0.07883718465126144,-0.07655031736334744,-0.5,0.09611928376489387,0.02720273358627881,-0.07075817080476603,-0.6666666666666665,-0.3333333333333333,0.0055248618784530384,0.0,0.0,0.0
0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-6,1,2,1.0,0,0,-19,-46,-25,-53,-4,-5,-18,-47,-2,1,1,0,-2,-19,-7,-9,-10,-18,0.04037048223094741,-0.03715468767762975,-0.19999999999999996,-0.2974833400164213,0.06414332359511943,0.0017471501403448497,0.7301587301587305,-0.04761904761904767,-0.01137079681503122,-0.4920634920634921,-0.4920634920634921,-0.2698412698412699
1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-22,-11,-6,1.0,4,-1,11,16,45,53,2,2,-8,-8,7,12,12,12,12,17,-6,-6,5,5,-0.125968559055243,-0.14920705268496398,-0.007843137254901933,-0.07573932824836077,0.033587581961728896,-0.06506088585574735,-0.015873015873015817,0.09523809523809523,-0.0053258396895490435,-0.20634920634920634,-0.20634920634920634,-0.07936507936507942
